g1,g2,id1,id2,r,n_lines,pDockQ,ge1,ge2,identity,corum
PGAP2,FNDC9,Q9UHJ9,Q8TBE3,0.023006625473499298,1178,0.26517633,-0.026594530791044235,-0.01507076621055603,0.18110236220472442,False
PLLP,FNDC9,Q9Y342,Q8TBE3,0.03015974536538124,1178,0.36040067,0.05137147009372711,-0.01507076621055603,0.15625,False
UBIAD1,FNDC9,Q9Y5Z9,Q8TBE3,-0.03824065253138542,1178,0.36480561,-0.5015153288841248,-0.01507076621055603,0.17159763313609466,False
TBC1D7,MIPOL1,Q9P0N9,Q8TD10,0.06814023852348328,1178,0.32200137,0.12328103929758072,-0.08408556133508682,0.1425339366515837,False
NCDN,ZNF398,Q9UBB6,Q8TD17,0.12394102662801743,1178,0.23656093,-0.1755683720111847,0.057232052087783813,0.1755829903978052,False
BLOC1S5,DTNBP1,Q8TDH9,Q96EV8,0.1110401600599289,1178,0.73004617,0.14792463183403015,-0.06569483876228333,0.1396011396011396,True
BLOC1S6,BCAS4,Q9UL45,Q8TDM0,-0.11762665957212448,1178,0.69380173,-0.022103847935795784,0.01020330935716629,0.23222748815165878,False
EBNA1BP2,BRIX1,Q99848,Q8TDN6,0.12695752084255219,1178,0.71560498,-0.9629229307174683,-1.1083027124404907,0.20679886685552407,False
GPR151,GPR152,Q8TDV0,Q8TDT2,-0.0026277960278093815,1178,0.24931426,-0.062395233660936356,-0.07044405490159988,0.21063829787234042,False
TSNARE1,GPR152,Q96NA8,Q8TDT2,0.10251136869192123,1178,0.26104302,0.04640040919184685,-0.07044405490159988,0.19103313840155944,False
GPR152,CYBC1,Q8TDT2,Q9BQA9,0.03591177240014076,1178,0.36434774,-0.07044405490159988,0.0799885019659996,0.1276595744680851,False
SMCO4,GPR152,Q9NRQ5,Q8TDT2,0.053142499178647995,1178,0.25734387,-0.006934805307537317,-0.07044405490159988,0.04680851063829787,False
GPR152,SACM1L,Q8TDT2,Q9NTJ5,-0.01522893738001585,1178,0.38975726,-0.07044405490159988,-1.3829727172851562,0.16183986371379896,False
TMEM140,GPR152,Q9NV12,Q8TDT2,0.04268135875463486,1178,0.4832069,0.03094441629946232,-0.07044405490159988,0.12340425531914893,False
NDUFB11,GPR152,Q9NX14,Q8TDT2,0.0597246028482914,1178,0.27855851,-0.36276164650917053,-0.07044405490159988,0.10851063829787234,False
ORMDL1,GPR152,Q9P0S3,Q8TDT2,0.07311514765024185,1178,0.28309918,0.06610530614852905,-0.07044405490159988,0.1,False
PGAP2,GPR152,Q9UHJ9,Q8TDT2,0.05491296574473381,1178,0.42927615,-0.026594530791044235,-0.07044405490159988,0.13829787234042554,False
UBIAD1,GPR152,Q9Y5Z9,Q8TDT2,-0.07467751204967499,1178,0.37789881,-0.5015153288841248,-0.07044405490159988,0.15106382978723404,False
SCN3B,GPR151,Q9NY72,Q8TDV0,-0.03914080932736397,1178,0.67334793,0.0030425740405917168,-0.062395233660936356,0.11217183770883055,False
GPX8,AQP3,Q8TED1,Q92482,-0.0527949221432209,1178,0.27894815,-0.2495092898607254,0.03050755150616169,0.1815068493150685,False
GPX8,RND1,Q8TED1,Q92730,0.04382297396659851,1178,0.35252955,-0.2495092898607254,-0.21990959346294403,0.20689655172413793,False
SERINC1,GPX8,Q9NRX5,Q8TED1,0.0022592777386307716,1178,0.23066115,0.21234405040740967,-0.2495092898607254,0.1280353200883002,False
C1GALT1,GPX8,Q9NS00,Q8TED1,0.09924786537885666,1178,0.23910594,0.030481750145554543,-0.2495092898607254,0.13774104683195593,False
AIG1,GPX8,Q9NVV5,Q8TED1,0.10487057268619537,1178,0.24592874,0.11428071558475494,-0.2495092898607254,0.20168067226890757,False
VTI1B,GPX8,Q9UEU0,Q8TED1,-0.019215568900108337,1178,0.48621227,-0.4088895320892334,-0.2495092898607254,0.1939655172413793,False
PGAP2,GPX8,Q9UHJ9,Q8TED1,-0.027953170239925385,1178,0.36686981,-0.026594530791044235,-0.2495092898607254,0.16929133858267717,False
PLLP,GPX8,Q9Y342,Q8TED1,-0.13041414320468903,1178,0.23185431,0.05137147009372711,-0.2495092898607254,0.16267942583732056,False
UBASH3B,KAT5,Q8TF42,Q92993,-0.12774036824703217,1178,0.28722087,0.091852568089962,-0.6378319263458252,0.18335901386748846,False
DMRT3,UBASH3B,Q9NQL9,Q8TF42,-0.031998153775930405,1178,0.27611293,0.18900969624519348,0.091852568089962,0.18181818181818182,False
ZNF526,KAT5,Q8TF50,Q92993,-0.011871281079947948,1178,0.35669212,0.03879597783088684,-0.6378319263458252,0.1746268656716418,False
NOC3L,NOC2L,Q8WTT2,Q9Y3T9,0.06087183952331543,1178,0.70103727,-0.6942392587661743,-0.7479667663574219,0.20875,False
HSD3B7,SSC4D,Q9H2F3,Q8WTU2,0.07025235146284103,1178,0.36284147,-0.15011394023895264,-0.032823435962200165,0.17391304347826086,False
PATZ1,SSC4D,Q9HBE1,Q8WTU2,0.05323061719536781,1178,0.24154952,-0.13401639461517334,-0.032823435962200165,0.1848617176128093,False
COG3,COG1,Q96JB2,Q8WTW3,0.4994119703769684,1178,0.58461365,-0.9373779296875,-0.491449236869812,0.18571428571428572,True
PFDN5,FAM222B,Q99471,Q8WU58,-0.055328309535980225,1178,0.323529,-0.7839041948318481,-0.16534869372844696,0.07473309608540925,False
DRG1,ZC3H15,Q9Y295,Q8WU90,0.26929378509521484,1178,0.52050675,-0.23813515901565552,-0.02823459915816784,0.16901408450704225,False
CCDC12,CRNKL1,Q8WUD4,Q9BZJ0,0.11702273786067963,1178,0.38524387,-0.36661937832832336,-1.8015638589859009,0.07783018867924528,False
CCDC12,XAB2,Q8WUD4,Q9HCS7,-0.031015023589134216,1178,0.44998768,-0.36661937832832336,-2.1135377883911133,0.07134502923976609,False
CHPT1,TLCD4,Q8WUD6,Q96MV1,-0.0021133574191480875,1178,0.26225069,0.010228889063000679,-0.08049624413251877,0.15024630541871922,False
SPG21,CT55,Q9NZD8,Q8WUE5,-0.003397278254851699,1178,0.28878958,-0.17563346028327942,0.11022122949361801,0.1590909090909091,False
MEMO1,CT55,Q9Y316,Q8WUE5,-0.03206451237201691,1178,0.36106886,-0.2661958932876587,0.11022122949361801,0.18855218855218855,False
HDAC7,KLF16,Q8WUI4,Q9BXK1,-0.03183617815375328,1178,0.40963747,-0.10684521496295929,-0.34559163451194763,0.09558823529411764,False
SEC22A,TMEM174,Q96IW7,Q8WUU8,-0.045313023030757904,1178,0.23612195,-0.08306688815355301,-0.11662214994430542,0.15309446254071662,False
DPF3,BCL7C,Q92784,Q8WUZ0,0.005727286450564861,1178,0.27730498,0.05622546374797821,-0.009529432281851768,0.15079365079365079,False
DPF2,BCL7C,Q92785,Q8WUZ0,0.10326668620109558,1178,0.36638061,-0.36207446455955505,-0.009529432281851768,0.16112531969309463,False
NSMCE1,NSMCE4A,Q8WV22,Q9NXX6,0.4561993479728699,1178,0.42159036,-0.4362125098705292,-0.47577548027038574,0.17402597402597403,False
MID2,TRIM41,Q9UJV3,Q8WV44,-0.010741958394646645,1178,0.69147197,-0.08533943444490433,-0.004858736880123615,0.21224489795918366,False
WDR54,OSCP1,Q9H977,Q8WVF1,0.04000527411699295,1178,0.71846655,-0.12136930227279663,-0.1439846009016037,0.18251928020565553,False
SCFD1,STX18,Q8WVM8,Q9P2W9,0.36819514632225037,1178,0.67542119,-1.385232925415039,-1.1601591110229492,0.1308411214953271,False
GPR101,TMEM239,Q96P66,Q8WW34,-0.01422673650085926,1178,0.34721278,-0.048596207052469254,-0.04025276005268097,0.07677165354330709,False
DPY30,DYDC1,Q9C005,Q8WWB3,-0.06714072078466415,1178,0.58929636,-0.3893355429172516,-0.20145422220230103,0.14689265536723164,False
ZBTB1,PIH1D2,Q9Y2K1,Q8WWB5,-0.04034983366727829,1178,0.3298599,-0.03409459441900253,0.04600653052330017,0.11220196353436185,False
CYGB,LRATD1,Q8WWM9,Q96KN4,-0.009141468442976475,1178,0.50606897,0.0037322440184652805,0.10672442615032196,0.14726027397260275,False
IPCEF1,CYTH4,Q8WWN9,Q9UIA0,-0.003134556347504258,1178,0.58680215,-0.02749878540635109,0.007151373662054539,0.19221967963386727,False
ZDHHC15,GIMAP1,Q96MV8,Q8WWP7,0.00845761876553297,1178,0.37608804,0.02028116211295128,0.007567207328975201,0.1572700296735905,False
RTN4IP1,PYM1,Q8WWV3,Q9BRP8,0.012150042690336704,1178,0.2692159,-0.30552881956100464,-0.31106245517730713,0.1414141414141414,False
SCAF1,RTN4IP1,Q9H7N4,Q8WWV3,-0.01370169222354889,1178,0.23716749,-0.265356183052063,-0.30552881956100464,0.09146341463414634,False
SMURF2,RTN4IP1,Q9HAU4,Q8WWV3,-0.010955541394650936,1178,0.37153529,-0.2221786379814148,-0.30552881956100464,0.1483957219251337,False
TRAF6,EDARADD,Q9Y4K3,Q8WWZ3,0.059550873935222626,1178,0.36523959,-0.10561288893222809,0.019208399578928947,0.1206896551724138,False
DDX20,GEMIN6,Q9UHI6,Q8WXD5,0.24230583012104034,1178,0.42113162,-1.2978664636611938,-0.8034631609916687,0.06796116504854369,True
CINP,ATRIP,Q9BW66,Q8WXE1,0.005665671080350876,1178,0.23838033,-0.9583333730697632,-0.619640588760376,0.09102402022756005,False
HDAC2,GATAD2B,Q92769,Q8WXI9,0.12257100641727448,1178,0.31341289,-0.05978936329483986,-0.17758893966674805,0.15851602023608768,True
GATAD2B,SMARCE1,Q8WXI9,Q969G3,-0.07451284676790237,1178,0.33246474,-0.17758893966674805,-0.7676326036453247,0.15345699831365936,True
GATAD2B,MBD2,Q8WXI9,Q9UBB5,-0.01808835007250309,1178,0.63759014,-0.17758893966674805,-0.09072520583868027,0.17537942664418213,True
HSD3B7,ASB12,Q9H2F3,Q8WXK4,0.0746372640132904,1178,0.46358382,-0.15011394023895264,-0.014958679676055908,0.17073170731707318,False
PIBF1,TSGA10,Q8WXW3,Q9BZW7,0.015339934267103672,1178,0.51356776,0.05760817229747772,-0.2503644526004791,0.2047556142668428,False
PIBF1,DMAP1,Q8WXW3,Q9NPF5,-0.042457904666662216,1178,0.27733316,0.05760817229747772,-1.1388840675354004,0.14927344782034346,False
PIBF1,USP15,Q8WXW3,Q9Y4E8,0.04471447318792343,1178,0.50066339,0.05760817229747772,-0.1251528412103653,0.17227319062181448,False
MAD1L1,PIBF1,Q9Y6D9,Q8WXW3,-0.10261759907007217,1178,0.32092045,-0.1263515055179596,0.05760817229747772,0.22589167767503301,False
IFT81,IFT74,Q8WYA0,Q96LB3,0.053317051380872726,1178,0.73737218,-0.06025930121541023,-0.0029062111862003803,0.1937869822485207,True
JADE2,ING5,Q9NQC1,Q8WYH8,0.24844028055667877,1178,0.66426197,-0.02149931713938713,0.022083712741732597,0.09746835443037975,True
ACOT12,ZBTB8A,Q8WYK0,Q96BR9,0.19356022775173187,1178,0.28655813,-0.07728911191225052,-0.03165227174758911,0.17117117117117117,False
ARMC7,KCTD13,Q9H6L4,Q8WZ19,0.007259022910147905,1178,0.34393171,-1.3370347023010254,0.09857968240976334,0.15501519756838905,False
TBRG4,BSND,Q969Z0,Q8WZ55,-0.019209375604987144,1178,0.24599355,-0.15720140933990479,-0.09961970150470734,0.14580031695721077,False
RTCB,DDX1,Q9Y3I0,Q92499,0.48015734553337097,1178,0.62745899,-0.6009313464164734,-0.3671915829181671,0.1554054054054054,True
CCT7,CCT6B,Q99832,Q92526,0.0971747636795044,1178,0.64894393,-1.2834358215332031,-0.09621933102607727,0.27808471454880296,False
FBXO7,PSMF1,Q9Y3I1,Q92530,0.24891223013401031,1178,0.59315361,-0.025607887655496597,-0.16834363341331482,0.16283524904214558,False
SLC7A6,DOLK,Q92536,Q9UPQ8,0.027400635182857513,1178,0.31946657,-0.10412509739398956,-0.44926226139068604,0.23234200743494424,False
PIK3R3,L3MBTL3,Q92569,Q96JM7,0.06527598202228546,1178,0.26467518,0.008239366114139557,0.03156663477420807,0.14487179487179488,False
TNKS1BP1,CNOT9,Q9C0C2,Q92600,-0.11527898907661438,1178,0.24729194,-0.09186895191669464,-0.4346984326839447,0.06593406593406594,True
APPBP2,ZC3H10,Q92624,Q96K80,0.08524197340011597,1178,0.27069332,-0.10429910570383072,-0.10216764360666275,0.14358974358974358,False
APPBP2,CCNL1,Q92624,Q9UK58,0.07617161422967911,1178,0.46834702,-0.10429910570383072,-0.567148745059967,0.1606837606837607,False
PIGK,PIGT,Q92643,Q969N2,0.273377925157547,1178,0.70776471,-0.02966516837477684,0.012539699673652649,0.1522491349480969,True
PIGK,PIGS,Q92643,Q96S52,0.1657385528087616,1178,0.6911097,-0.02966516837477684,-0.3098872900009155,0.15675675675675677,True
MRPS31,PTCD3,Q92665,Q96EY7,0.5081594586372375,1178,0.57227485,-0.40504103899002075,-0.7108393311500549,0.14658925979680695,False
MRPS31,MRPS33,Q92665,Q9Y291,0.4542660415172577,1178,0.53879826,-0.40504103899002075,-0.14613878726959229,0.08607594936708861,False
MYNN,ANP32B,Q9NPC7,Q92688,0.006627637427300215,1178,0.23744172,0.025231974199414253,-0.03623073175549507,0.10655737704918032,False
SPG21,TFG,Q9NZD8,Q92734,0.015061878599226475,1178,0.3852556,-0.17563346028327942,-0.11212345957756042,0.1325,False
HDAC2,DPF2,Q92769,Q92785,-0.10799628496170044,1178,0.4072804,-0.05978936329483986,-0.36207446455955505,0.17008196721311475,True
HDAC2,SMARCC1,Q92769,Q92922,0.02880541794002056,1178,0.51096351,-0.05978936329483986,-0.24090653657913208,0.11945701357466064,True
HDAC2,MTA3,Q92769,Q9BTC8,0.009442901238799095,1178,0.72418383,-0.05978936329483986,-0.03139546886086464,0.16666666666666666,True
HDAC2,MBD2,Q92769,Q9UBB5,-0.02345171943306923,1178,0.2760237,-0.05978936329483986,-0.09072520583868027,0.1598360655737705,True
DPF3,BCL7B,Q92784,Q9BQE9,-0.08892281353473663,1178,0.29465334,0.05622546374797821,0.023916447535157204,0.12962962962962962,False
DPF2,BCL7B,Q92785,Q9BQE9,-0.04325232282280922,1178,0.41424064,-0.36207446455955505,0.023916447535157204,0.1585677749360614,False
CPSF3,SYMPK,Q9UKF6,Q92797,0.13026124238967896,1178,0.66261743,-1.6587694883346558,-1.124184489250183,0.14992150706436422,True
BMF,BCL2L2,Q96LC9,Q92843,0.05859949812293053,1178,0.31816318,-0.3204626441001892,-0.12504447996616364,0.19689119170984457,False
MOV10,UPF1,Q9HCE1,Q92900,-0.06664793193340302,1178,0.47539562,-0.17992901802062988,-1.2005298137664795,0.2240921169176262,False
FGF14,H4C7,Q92915,Q99525,-0.059682756662368774,1178,0.23898535,0.11531245708465576,-0.2503179609775543,0.12955465587044535,False
SMARCC1,SMARCD2,Q92922,Q92925,0.279403954744339,1178,0.72011967,-0.24090653657913208,-0.20229722559452057,0.12126696832579185,True
SMARCC1,SMARCE1,Q92922,Q969G3,0.2808362543582916,1178,0.37182952,-0.24090653657913208,-0.7676326036453247,0.1158371040723982,True
SMARCD2,SMARCE1,Q92925,Q969G3,0.11674048751592636,1178,0.24896684,-0.20229722559452057,-0.7676326036453247,0.1751412429378531,True
SMARCD2,BCL7B,Q92925,Q9BQE9,0.11591703444719315,1178,0.24567485,-0.20229722559452057,0.023916447535157204,0.10546139359698682,False
FTO,CLP1,Q9C0B1,Q92989,-0.032998546957969666,1178,0.3692955,-0.05957070738077164,-1.7628403902053833,0.18613861386138614,False
UPRT,KAT5,Q96BW1,Q92993,-0.08450818806886673,1178,0.23872028,0.007156739477068186,-0.6378319263458252,0.17348927875243664,False
EPC1,KAT5,Q9H2F5,Q92993,0.12257152050733566,1178,0.72262855,-0.2890128493309021,-0.6378319263458252,0.1471291866028708,True
PRDM6,KAT5,Q9NQX0,Q92993,0.07286019623279572,1178,0.31902431,0.0464593842625618,-0.6378319263458252,0.1815126050420168,False
ZBTB1,KAT5,Q9Y2K1,Q92993,-0.019115041941404343,1178,0.35953894,-0.03409459441900253,-0.6378319263458252,0.14446002805049088,False
RBPMS,DCTN5,Q93062,Q9BTE1,0.012280180118978024,1178,0.29260052,0.02716308832168579,-1.2223607301712036,0.20408163265306123,False
SPAG4,SCAMP4,Q9NPE6,Q969E2,0.0011201109737157822,1178,0.2984278,-0.20573285222053528,-0.05292455479502678,0.11899313501144165,False
MYDGF,ACOT13,Q969H8,Q9NPJ3,0.0177603792399168,1178,0.41535519,0.0009871053043752909,0.11882967501878738,0.15606936416184972,False
BORCS5,BORCS6,Q969J3,Q96GS4,0.11649198830127716,1178,0.57794621,-0.11590617895126343,-0.024517137557268143,0.12885154061624648,True
TOMM22,TOMM40L,Q9NS69,Q969M1,0.030639439821243286,1178,0.40682881,-0.9781798720359802,-0.0933137983083725,0.1461038961038961,False
PIGT,PIGS,Q969N2,Q96S52,0.2970086336135864,1178,0.61308228,0.012539699673652649,-0.3098872900009155,0.1972318339100346,True
ELOVL4,TMEM203,Q9GZR5,Q969S6,0.003758483799174428,1178,0.31069845,-0.08147358149290085,0.15245753526687622,0.1178343949044586,False
UBE2E3,RNF5,Q969T4,Q99942,0.036346685141325,1177,0.49416497,-0.13916485011577606,-0.03679965063929558,0.15458937198067632,False
MID2,TEKT1,Q9UJV3,Q969V4,0.08876386284828186,1178,0.25887213,-0.08533943444490433,0.04771016910672188,0.13197278911564625,False
CNRIP1,UTP4,Q96F85,Q969X6,0.15933050215244293,1178,0.24987484,0.010469119064509869,-1.6639952659606934,0.08309037900874636,False
NOL11,UTP4,Q9H8H0,Q969X6,0.07365969568490982,1178,0.52375645,-0.6852957010269165,-1.6639952659606934,0.16968011126564672,False
GTPBP3,ZNF69,Q969Y2,Q9UC07,-0.07688367366790771,1178,0.24731106,-0.1929156631231308,-0.06407682597637177,0.1607773851590106,False
TBRG4,LIME1,Q969Z0,Q9H400,0.010067777708172798,1178,0.24330001,-0.15720140933990479,0.12521904706954956,0.1347068145800317,False
ANP32E,H2BC1,Q9BTT0,Q96A08,-0.07168253511190414,1178,0.52590075,-0.2597361207008362,0.044656746089458466,0.11567164179104478,False
EXOC1,EXOC4,Q9NV70,Q96A65,0.18655435740947723,1178,0.26747444,-0.5883811116218567,-0.39606666564941406,0.17864476386036962,True
CLUAP1,IFT57,Q96AJ1,Q9NWB7,0.1808350831270218,1178,0.73166459,-0.06835278123617172,-0.03810206800699234,0.1655011655011655,False
UBE2W,RNF5,Q96B02,Q99942,0.04040956124663353,349,0.46851182,0.019258977845311165,-0.03679965063929558,0.14444444444444443,False
EXOSC8,EXOSC4,Q96B26,Q9NPD3,0.2725420594215393,1178,0.64368004,-1.1000125408172607,-1.2505991458892822,0.21014492753623187,True
CERS4,TOMM6,Q9HA82,Q96B49,0.08627120405435562,1178,0.28077439,-0.007864388637244701,-0.17723670601844788,0.06598984771573604,False
TOLLIP,ARRDC3,Q9H0E2,Q96B67,-0.052151162177324295,1178,0.46030542,0.08071936666965485,0.18828076124191284,0.1570048309178744,False
RAD18,ARRDC3,Q9NS91,Q96B67,-0.016603488475084305,1178,0.25233141,-0.0880269855260849,0.18828076124191284,0.17373737373737375,False
SLC22A18,TMX2,Q96BI1,Q9Y320,0.09063123911619186,1178,0.30011282,-0.015176685526967049,-0.24872562289237976,0.18632075471698112,False
APH1A,TMEM140,Q96BI3,Q9NV12,-0.07168177515268326,1178,0.33449392,-0.2767641246318817,0.03094441629946232,0.18490566037735848,False
COA7,GPSM3,Q96BR5,Q9Y4H4,0.07690365612506866,1178,0.32199335,-0.4248586893081665,-0.16949108242988586,0.15151515151515152,False
SLC39A9,TM4SF18,Q9NUM3,Q96CE8,-0.0005589065258391201,1178,0.29563142,-0.08135750889778137,-0.0803748145699501,0.12052117263843648,False
EAF2,ELL3,Q96CJ1,Q9HB65,-0.10995888710021973,1178,0.69155104,-0.008341560140252113,-0.07154614478349686,0.1561712846347607,False
ACSF2,SIGLEC12,Q96CM8,Q96PQ1,0.0658009722828865,1178,0.33375917,-0.15081794559955597,0.12705565989017487,0.17235772357723578,False
LZTS2,GCC1,Q9BRK4,Q96CN9,0.027511853724718094,1178,0.26075281,-0.01559169590473175,-0.012362783774733543,0.2064516129032258,False
DISC1,GCC1,Q9NRI5,Q96CN9,0.0035233376547694206,1178,0.25752836,0.06518344581127167,-0.012362783774733543,0.19789227166276346,False
TFIP11,GCC1,Q9UBB9,Q96CN9,-0.018203983083367348,1178,0.27750995,-1.091179370880127,-0.012362783774733543,0.16606929510155316,False
MID2,GCC1,Q9UJV3,Q96CN9,0.0009068402578122914,1178,0.32033388,-0.08533943444490433,-0.012362783774733543,0.18064516129032257,False
GRAMD1A,GRAMD2B,Q96CP6,Q96HH9,0.015443593263626099,1178,0.29219297,-0.03411075845360756,-0.06840480864048004,0.17955801104972377,False
HAUS1,CEP63,Q96CS2,Q96MT8,-0.0250969510525465,1178,0.25898711,-1.603763461112976,-0.0905737429857254,0.12802275960170698,False
HAUS4,HAUS1,Q9H6D7,Q96CS2,0.5204997062683105,1178,0.73367191,-1.2577688694000244,-1.603763461112976,0.1790633608815427,False
AP2M1,NECAP2,Q96CW1,Q9NVZ3,0.0007306793122552335,1178,0.25916635,-0.6677334308624268,0.0013707546750083566,0.13793103448275862,False
ZDHHC15,FAM241B,Q96MV8,Q96D05,-0.0435057207942009,1178,0.36104267,0.02028116211295128,0.1162949800491333,0.09792284866468842,False
MED20,ERP27,Q9H944,Q96DN0,0.03594622761011124,1178,0.30461563,-1.3604453802108765,0.09312217682600021,0.1794871794871795,False
VWCE,ZNF391,Q96DN2,Q9UJN7,-0.06541116535663605,1178,0.35150214,-0.16912253201007843,0.10803951323032379,0.1130890052356021,False
ERLEC1,SEL1L,Q96DZ1,Q9UBV2,-0.015266829170286655,1178,0.65657056,-0.03840937837958336,-0.1760879009962082,0.15869017632241814,True
MS4A3,YIPF6,Q96HJ5,Q96EC8,0.03443974629044533,1178,0.34384598,0.005369850434362888,-0.04971190541982651,0.1906779661016949,False
YIPF2,YIPF6,Q9BWQ6,Q96EC8,0.12660661339759827,1178,0.6302788,-0.18802188336849213,-0.04971190541982651,0.189873417721519,False
SLC7A8,YIPF6,Q9UHI5,Q96EC8,0.015725910663604736,1178,0.61601685,-0.07215006649494171,-0.04971190541982651,0.11962616822429907,False
HOOK2,TCHP,Q96ED9,Q9BT92,-0.0340694934129715,1178,0.32956123,0.057054243981838226,-0.1401674747467041,0.20027816411682892,False
AP1M1,HOOK2,Q9BXS5,Q96ED9,0.03406928852200508,1178,0.45692088,-0.09985730051994324,0.057054243981838226,0.14186369958275383,False
HOOK2,AKTIP,Q96ED9,Q9H8T0,-0.02416391670703888,1178,0.51153843,0.057054243981838226,-0.20606034994125366,0.11126564673157163,True
HOOK2,ZNF835,Q96ED9,Q9Y2P0,-0.009311466477811337,1178,0.43146785,0.057054243981838226,0.10046718269586563,0.16689847009735745,False
PLEKHF1,KIFBP,Q96S99,Q96EK5,-0.009655220434069633,1178,0.29971601,-0.03188692405819893,-0.34985506534576416,0.12399355877616747,False
PTCD3,MRPS24,Q96EY7,Q96EL2,0.6593869924545288,1178,0.46134077,-0.7108393311500549,-0.36588162183761597,0.07402031930333818,False
MRPS33,MRPS24,Q9Y291,Q96EL2,0.6067668199539185,1178,0.40655992,-0.14613878726959229,-0.36588162183761597,0.16167664670658682,False
MFSD3,UBE2J1,Q96ES6,Q9Y385,-0.14522138237953186,1178,0.32129265,-0.08385734260082245,-0.04373384639620781,0.16262135922330098,False
CEP44,MCRS1,Q9C0F1,Q96EZ8,0.0038963346742093563,1178,0.28113298,-0.05445513501763344,-0.6710070371627808,0.15151515151515152,False
C11orf24,TMEM80,Q96F05,Q96HE8,0.045613791793584824,1162,0.52428879,0.03535415604710579,-0.08396829664707184,0.09131403118040089,False
NRBF2,PIK3R4,Q96F24,Q99570,-0.042449019849300385,1178,0.59823687,-0.3032747805118561,-0.4614727795124054,0.07584683357879234,False
BORCS6,BORCS8,Q96GS4,Q96FH0,0.1495034545660019,1178,0.7190102,-0.024517137557268143,-0.15854738652706146,0.1092436974789916,True
IFT43,WDR35,Q96FT9,Q9P2L0,0.1878097504377365,1178,0.67445551,0.0987960696220398,-0.06094896048307419,0.07197290431837426,False
SERGEF,DPH3,Q9UGK8,Q96FX2,0.0530080646276474,1178,0.66179822,0.0038549895398318768,-0.9014659523963928,0.07641921397379912,False
TRMT61A,ARHGEF12,Q96FX7,Q9NZN5,-0.06238677352666855,1178,0.40685153,-0.18354345858097076,-0.004818890709429979,0.06930051813471502,False
MED8,MED18,Q96G25,Q9BUE0,0.3404000997543335,1178,0.64019161,-0.9515039920806885,-0.9988735914230347,0.1865671641791045,True
MED8,MED20,Q96G25,Q9H944,0.26320111751556396,1178,0.24379569,-0.9515039920806885,-1.3604453802108765,0.1865671641791045,False
MED8,MED17,Q96G25,Q9NVC6,0.3295711278915405,1178,0.67689351,-0.9515039920806885,-1.0786819458007812,0.11674347158218126,True
BSCL2,PLEKHF2,Q96G97,Q9H8W4,0.009530344046652317,1178,0.34484075,-0.16664136946201324,-0.10347121953964233,0.1457286432160804,False
BSCL2,RPRM,Q96G97,Q9NS64,0.04450458660721779,1178,0.24750657,-0.16664136946201324,0.09651501476764679,0.08542713567839195,False
BICRA,SMARCD1,Q9NZM4,Q96GM5,0.5975425243377686,1178,0.24518534,0.0718684270977974,-0.25394558906555176,0.10448717948717949,False
MS4A4A,RUSF1,Q96JQ5,Q96GQ5,-0.015908196568489075,1178,0.32826009,0.0070827254094183445,0.10408339649438858,0.13675213675213677,False
SPAG4,RUSF1,Q9NPE6,Q96GQ5,0.052176520228385925,1178,0.39131039,-0.20573285222053528,0.10408339649438858,0.20512820512820512,False
KXD1,BORCS6,Q9BQD3,Q96GS4,0.1579987108707428,1178,0.71301358,-0.17582303285598755,-0.024517137557268143,0.10084033613445378,True
LAMTOR2,BORCS6,Q9Y2Q5,Q96GS4,0.08889895677566528,1178,0.49266398,-0.5916206240653992,-0.024517137557268143,0.10644257703081232,False
ZC2HC1A,EGLN3,Q96GY0,Q9H6Z9,-0.02423050068318844,1178,0.2799738,0.0981091633439064,-0.02029956877231598,0.16923076923076924,False
HOMER3,POM121,Q9NSC5,Q96HA1,0.026156922802329063,1162,0.34766328,-0.14238880574703217,-0.2702345848083496,0.08406725380304243,False
TMEM80,RPRM,Q96HE8,Q9NS64,-0.020197195932269096,1162,0.29073479,-0.08396829664707184,0.09651501476764679,0.15384615384615385,False
SEC22A,MS4A3,Q96IW7,Q96HJ5,0.2161061316728592,1178,0.34010394,-0.08306688815355301,0.005369850434362888,0.1758957654723127,False
TMEM140,MS4A3,Q9NV12,Q96HJ5,-0.12675167620182037,1178,0.308572,0.03094441629946232,0.005369850434362888,0.205607476635514,False
SLC5A4,MS4A3,Q9NY91,Q96HJ5,0.03413231670856476,1178,0.49091815,-0.026394393295049667,0.005369850434362888,0.09711684370257967,False
ERG28,MS4A3,Q9UKR5,Q96HJ5,0.08905165642499924,1178,0.40783817,-0.009785575792193413,0.005369850434362888,0.16355140186915887,False
XRN2,CDKN2AIPNL,Q9H0D6,Q96HQ2,-0.013022088445723057,1178,0.63386436,-1.145310878753662,-0.1466880887746811,0.05157894736842105,False
DDRGK1,CDK5RAP3,Q96HY6,Q96JB5,0.2641054689884186,1178,0.46259472,-0.2185889631509781,-0.34921741485595703,0.1541501976284585,False
NEUROG3,HES6,Q9Y4Z2,Q96HZ4,0.020999982953071594,1178,0.57158941,-0.059481196105480194,-0.10876259952783585,0.19196428571428573,False
TMEM101,PKMYT1,Q96IK0,Q99640,-0.029511377215385437,1178,0.33312534,-0.12825196981430054,-1.2399035692214966,0.14428857715430862,False
BOD1,PLEKHF2,Q96IK1,Q9H8W4,-0.02348673902451992,1178,0.32447397,-0.07165005803108215,-0.10347121953964233,0.1566265060240964,False
